Source,Target,Type,Id,Label,Weight
105,57,Undirected,13283,,3
105,189,Undirected,13284,,2
105,62,Undirected,13285,,1
105,63,Undirected,13286,,1
105,64,Undirected,13287,,1
105,66,Undirected,13288,,2
105,67,Undirected,13289,,2
105,202,Undirected,13290,,1
105,277,Undirected,13291,,2
105,191,Undirected,13292,,3
105,74,Undirected,13293,,5
105,75,Undirected,13294,,1
105,161,Undirected,13295,,1
105,267,Undirected,13296,,4
105,341,Undirected,13297,,1
105,313,Undirected,13298,,2
105,237,Undirected,13299,,1
144,41,Undirected,13300,,2
144,344,Undirected,13301,,1
144,336,Undirected,13302,,2
144,117,Undirected,13303,,1
144,316,Undirected,13304,,3
144,359,Undirected,13305,,1
144,226,Undirected,13306,,2
144,47,Undirected,13307,,1
144,330,Undirected,13308,,3
144,50,Undirected,13309,,2
144,53,Undirected,13310,,1
144,293,Undirected,13311,,1
144,57,Undirected,13312,,1
144,62,Undirected,13313,,1
144,64,Undirected,13314,,1
144,202,Undirected,13315,,2
144,277,Undirected,13316,,2
144,75,Undirected,13317,,1
144,161,Undirected,13318,,2
144,267,Undirected,13319,,2
144,341,Undirected,13320,,1
144,313,Undirected,13321,,1
144,237,Undirected,13322,,2
41,344,Undirected,13323,,1
41,336,Undirected,13324,,1
41,117,Undirected,13325,,1
41,316,Undirected,13326,,4
41,359,Undirected,13327,,2
41,183,Undirected,13328,,2
41,226,Undirected,13329,,3
41,330,Undirected,13330,,1
41,293,Undirected,13331,,3
41,189,Undirected,13332,,1
41,202,Undirected,13333,,1
41,277,Undirected,13334,,3
41,191,Undirected,13335,,1
41,161,Undirected,13336,,2
41,341,Undirected,13337,,3
41,313,Undirected,13338,,2
41,237,Undirected,13339,,1
344,336,Undirected,13340,,1
344,316,Undirected,13341,,2
344,359,Undirected,13342,,2
344,44,Undirected,13343,,3
344,47,Undirected,13344,,2
344,50,Undirected,13345,,1
344,53,Undirected,13346,,1
344,293,Undirected,13347,,1
344,189,Undirected,13348,,3
344,62,Undirected,13349,,1
344,63,Undirected,13350,,1
344,64,Undirected,13351,,1
344,202,Undirected,13352,,2
344,277,Undirected,13353,,3
344,191,Undirected,13354,,3
344,161,Undirected,13355,,1
344,267,Undirected,13356,,2
344,341,Undirected,13357,,1
344,313,Undirected,13358,,1
344,237,Undirected,13359,,1
336,117,Undirected,13360,,1
336,359,Undirected,13361,,1
336,183,Undirected,13362,,1
336,226,Undirected,13363,,1
336,47,Undirected,13364,,1
336,330,Undirected,13365,,1
336,50,Undirected,13366,,2
336,53,Undirected,13367,,1
336,57,Undirected,13368,,1
336,64,Undirected,13369,,1
336,66,Undirected,13370,,1
336,202,Undirected,13371,,1
336,277,Undirected,13372,,1
336,191,Undirected,13373,,1
336,161,Undirected,13374,,2
336,313,Undirected,13375,,1
336,237,Undirected,13376,,1
117,316,Undirected,13377,,1
117,359,Undirected,13378,,1
117,44,Undirected,13379,,1
117,47,Undirected,13380,,2
117,50,Undirected,13381,,1
117,53,Undirected,13382,,2
117,293,Undirected,13383,,2
117,189,Undirected,13384,,1
117,64,Undirected,13385,,1
117,202,Undirected,13386,,2
117,191,Undirected,13387,,1
117,161,Undirected,13388,,2
117,267,Undirected,13389,,1
117,341,Undirected,13390,,1
117,313,Undirected,13391,,1
117,237,Undirected,13392,,2
316,359,Undirected,13393,,1
316,183,Undirected,13394,,2
316,226,Undirected,13395,,2
316,47,Undirected,13396,,1
316,330,Undirected,13397,,3
316,50,Undirected,13398,,2
316,66,Undirected,13399,,2
316,202,Undirected,13400,,2
316,277,Undirected,13401,,5
316,191,Undirected,13402,,3
316,74,Undirected,13403,,4
316,161,Undirected,13404,,1
316,313,Undirected,13405,,1
316,237,Undirected,13406,,1
359,44,Undirected,13407,,2
359,183,Undirected,13408,,2
359,226,Undirected,13409,,2
359,47,Undirected,13410,,1
359,330,Undirected,13411,,1
359,50,Undirected,13412,,1
359,53,Undirected,13413,,2
359,293,Undirected,13414,,2
359,57,Undirected,13415,,3
359,189,Undirected,13416,,3
359,62,Undirected,13417,,2
359,63,Undirected,13418,,2
359,64,Undirected,13419,,2
359,66,Undirected,13420,,4
359,67,Undirected,13421,,4
359,202,Undirected,13422,,1
359,277,Undirected,13423,,1
359,191,Undirected,13424,,1
359,74,Undirected,13425,,3
359,75,Undirected,13426,,2
359,161,Undirected,13427,,2
359,267,Undirected,13428,,1
359,341,Undirected,13429,,2
359,313,Undirected,13430,,1
359,237,Undirected,13431,,1
44,226,Undirected,13432,,1
44,330,Undirected,13433,,3
44,202,Undirected,13434,,2
44,161,Undirected,13435,,1
44,237,Undirected,13436,,2
183,47,Undirected,13437,,2
183,50,Undirected,13438,,1
183,53,Undirected,13439,,3
183,293,Undirected,13440,,2
183,62,Undirected,13441,,1
183,63,Undirected,13442,,1
183,64,Undirected,13443,,1
183,202,Undirected,13444,,2
183,277,Undirected,13445,,3
183,161,Undirected,13446,,2
183,267,Undirected,13447,,4
183,341,Undirected,13448,,2
183,313,Undirected,13449,,2
183,237,Undirected,13450,,1
226,47,Undirected,13451,,1
226,50,Undirected,13452,,1
226,53,Undirected,13453,,1
226,293,Undirected,13454,,2
226,62,Undirected,13455,,1
226,63,Undirected,13456,,1
226,64,Undirected,13457,,1
226,202,Undirected,13458,,1
226,191,Undirected,13459,,2
226,161,Undirected,13460,,2
226,267,Undirected,13461,,1
226,341,Undirected,13462,,2
226,313,Undirected,13463,,1
226,237,Undirected,13464,,1
47,330,Undirected,13465,,1
47,293,Undirected,13466,,1
47,189,Undirected,13467,,2
47,202,Undirected,13468,,1
47,277,Undirected,13469,,2
47,191,Undirected,13470,,2
47,161,Undirected,13471,,1
47,267,Undirected,13472,,3
47,341,Undirected,13473,,1
47,313,Undirected,13474,,1
47,237,Undirected,13475,,1
330,50,Undirected,13476,,3
330,53,Undirected,13477,,2
330,293,Undirected,13478,,1
330,189,Undirected,13479,,2
330,62,Undirected,13480,,3
330,63,Undirected,13481,,1
330,64,Undirected,13482,,1
330,202,Undirected,13483,,3
330,277,Undirected,13484,,2
330,191,Undirected,13485,,4
330,161,Undirected,13486,,1
330,267,Undirected,13487,,1
330,341,Undirected,13488,,1
330,313,Undirected,13489,,1
330,237,Undirected,13490,,2
50,293,Undirected,13491,,2
50,189,Undirected,13492,,2
50,202,Undirected,13493,,2
50,277,Undirected,13494,,1
50,191,Undirected,13495,,2
50,161,Undirected,13496,,1
50,267,Undirected,13497,,1
50,341,Undirected,13498,,1
50,313,Undirected,13499,,1
50,237,Undirected,13500,,1
53,189,Undirected,13501,,1
53,277,Undirected,13502,,2
53,191,Undirected,13503,,2
53,161,Undirected,13504,,1
53,267,Undirected,13505,,1
53,341,Undirected,13506,,1
53,313,Undirected,13507,,1
53,237,Undirected,13508,,1
293,202,Undirected,13509,,1
293,277,Undirected,13510,,3
293,191,Undirected,13511,,1
293,74,Undirected,13512,,3
293,161,Undirected,13513,,4
293,313,Undirected,13514,,2
293,237,Undirected,13515,,2
57,277,Undirected,13516,,4
57,191,Undirected,13517,,4
57,161,Undirected,13518,,2
57,267,Undirected,13519,,2
57,341,Undirected,13520,,2
57,313,Undirected,13521,,1
57,237,Undirected,13522,,1
189,64,Undirected,13523,,1
189,202,Undirected,13524,,1
189,277,Undirected,13525,,2
189,74,Undirected,13526,,3
189,161,Undirected,13527,,1
189,313,Undirected,13528,,1
189,237,Undirected,13529,,1
62,202,Undirected,13530,,3
62,191,Undirected,13531,,1
62,161,Undirected,13532,,1
62,313,Undirected,13533,,1
62,237,Undirected,13534,,1
63,202,Undirected,13535,,1
63,191,Undirected,13536,,1
63,161,Undirected,13537,,1
63,313,Undirected,13538,,1
63,237,Undirected,13539,,1
64,202,Undirected,13540,,1
64,277,Undirected,13541,,1
64,191,Undirected,13542,,1
64,161,Undirected,13543,,1
64,267,Undirected,13544,,1
64,341,Undirected,13545,,1
64,313,Undirected,13546,,1
64,237,Undirected,13547,,1
66,161,Undirected,13548,,2
66,267,Undirected,13549,,4
67,191,Undirected,13550,,2
67,161,Undirected,13551,,4
202,191,Undirected,13552,,1
202,75,Undirected,13553,,1
202,161,Undirected,13554,,1
202,267,Undirected,13555,,1
202,313,Undirected,13556,,1
277,191,Undirected,13557,,3
277,75,Undirected,13558,,2
277,161,Undirected,13559,,2
277,313,Undirected,13560,,1
191,74,Undirected,13561,,4
191,75,Undirected,13562,,2
191,161,Undirected,13563,,1
191,267,Undirected,13564,,2
191,341,Undirected,13565,,1
191,313,Undirected,13566,,2
191,237,Undirected,13567,,1
74,161,Undirected,13568,,2
74,267,Undirected,13569,,3
74,341,Undirected,13570,,2
74,313,Undirected,13571,,1
74,237,Undirected,13572,,2
75,161,Undirected,13573,,2
75,313,Undirected,13574,,1
75,237,Undirected,13575,,1
161,267,Undirected,13576,,1
161,341,Undirected,13577,,2
161,313,Undirected,13578,,1
161,237,Undirected,13579,,2
267,313,Undirected,13580,,2
267,237,Undirected,13581,,1
341,313,Undirected,13582,,2
313,237,Undirected,13583,,1
164,7,Undirected,13584,,1
164,198,Undirected,13585,,3
164,37,Undirected,13586,,2
164,358,Undirected,13587,,1
164,347,Undirected,13588,,2
164,360,Undirected,13589,,2
164,220,Undirected,13590,,1
164,332,Undirected,13591,,2
164,207,Undirected,13592,,1
164,317,Undirected,13593,,1
164,322,Undirected,13594,,2
164,181,Undirected,13595,,1
164,182,Undirected,13596,,1
164,238,Undirected,13597,,1
164,17,Undirected,13598,,1
164,199,Undirected,13599,,1
164,184,Undirected,13600,,1
164,50,Undirected,13601,,1
164,309,Undirected,13602,,1
164,328,Undirected,13603,,1
164,122,Undirected,13604,,4
164,258,Undirected,13605,,1
164,19,Undirected,13606,,2
164,54,Undirected,13607,,2
164,28,Undirected,13608,,1
164,197,Undirected,13609,,3
164,110,Undirected,13610,,1
164,201,Undirected,13611,,1
164,319,Undirected,13612,,1
164,29,Undirected,13613,,1
164,304,Undirected,13614,,1
164,350,Undirected,13615,,1
164,276,Undirected,13616,,1
164,71,Undirected,13617,,1
164,74,Undirected,13618,,3
164,5,Undirected,13619,,1
164,346,Undirected,13620,,1
164,24,Undirected,13621,,1
164,361,Undirected,13622,,1
164,310,Undirected,13623,,1
164,99,Undirected,13624,,1
164,299,Undirected,13625,,1
164,163,Undirected,13626,,1
7,198,Undirected,13627,,5
7,358,Undirected,13628,,2
7,347,Undirected,13629,,2
7,360,Undirected,13630,,3
7,220,Undirected,13631,,1
7,332,Undirected,13632,,3
7,207,Undirected,13633,,2
7,317,Undirected,13634,,1
7,182,Undirected,13635,,3
7,238,Undirected,13636,,3
7,184,Undirected,13637,,1
7,309,Undirected,13638,,1
7,328,Undirected,13639,,2
7,28,Undirected,13640,,1
7,110,Undirected,13641,,1
7,201,Undirected,13642,,2
7,319,Undirected,13643,,3
7,29,Undirected,13644,,2
7,361,Undirected,13645,,3
7,299,Undirected,13646,,3
7,163,Undirected,13647,,3
198,347,Undirected,13648,,1
198,360,Undirected,13649,,3
198,220,Undirected,13650,,1
198,116,Undirected,13651,,3
198,332,Undirected,13652,,3
198,207,Undirected,13653,,2
198,317,Undirected,13654,,1
198,322,Undirected,13655,,2
198,181,Undirected,13656,,2
198,182,Undirected,13657,,2
198,45,Undirected,13658,,6
198,238,Undirected,13659,,1
198,17,Undirected,13660,,2
198,184,Undirected,13661,,1
198,309,Undirected,13662,,2
198,328,Undirected,13663,,1
198,122,Undirected,13664,,4
198,258,Undirected,13665,,1
198,19,Undirected,13666,,3
198,54,Undirected,13667,,6
198,28,Undirected,13668,,2
198,197,Undirected,13669,,5
198,110,Undirected,13670,,1
198,319,Undirected,13671,,2
198,29,Undirected,13672,,2
198,304,Undirected,13673,,3
198,350,Undirected,13674,,1
198,276,Undirected,13675,,3
198,71,Undirected,13676,,1
198,5,Undirected,13677,,1
198,346,Undirected,13678,,3
198,24,Undirected,13679,,3
198,361,Undirected,13680,,2
198,310,Undirected,13681,,1
198,99,Undirected,13682,,3
198,299,Undirected,13683,,2
198,163,Undirected,13684,,2
37,347,Undirected,13685,,2
37,360,Undirected,13686,,3
37,317,Undirected,13687,,3
37,322,Undirected,13688,,1
37,181,Undirected,13689,,2
37,182,Undirected,13690,,1
37,238,Undirected,13691,,2
37,199,Undirected,13692,,6
37,184,Undirected,13693,,1
37,309,Undirected,13694,,2
37,328,Undirected,13695,,2
37,258,Undirected,13696,,3
37,28,Undirected,13697,,2
37,110,Undirected,13698,,3
37,201,Undirected,13699,,1
37,29,Undirected,13700,,3
37,304,Undirected,13701,,2
37,350,Undirected,13702,,2
37,276,Undirected,13703,,1
37,5,Undirected,13704,,4
37,346,Undirected,13705,,1
37,361,Undirected,13706,,3
37,310,Undirected,13707,,3
37,99,Undirected,13708,,2
37,299,Undirected,13709,,1
37,163,Undirected,13710,,3
358,347,Undirected,13711,,1
358,360,Undirected,13712,,1
358,220,Undirected,13713,,1
358,116,Undirected,13714,,3
358,332,Undirected,13715,,2
358,207,Undirected,13716,,1
358,317,Undirected,13717,,1
358,322,Undirected,13718,,1
358,181,Undirected,13719,,2
358,182,Undirected,13720,,2
358,45,Undirected,13721,,4
358,238,Undirected,13722,,1
358,17,Undirected,13723,,1
358,199,Undirected,13724,,1
358,184,Undirected,13725,,1
358,309,Undirected,13726,,1
358,328,Undirected,13727,,1
358,122,Undirected,13728,,1
358,258,Undirected,13729,,1
358,19,Undirected,13730,,1
358,54,Undirected,13731,,2
358,28,Undirected,13732,,1
358,197,Undirected,13733,,2
358,110,Undirected,13734,,2
358,201,Undirected,13735,,1
358,319,Undirected,13736,,1
358,29,Undirected,13737,,1
358,304,Undirected,13738,,2
358,350,Undirected,13739,,1
358,276,Undirected,13740,,2
358,71,Undirected,13741,,1
358,5,Undirected,13742,,1
358,346,Undirected,13743,,3
358,24,Undirected,13744,,2
358,361,Undirected,13745,,2
358,310,Undirected,13746,,1
358,99,Undirected,13747,,2
358,299,Undirected,13748,,1
358,163,Undirected,13749,,1
347,360,Undirected,13750,,1
347,220,Undirected,13751,,3
347,116,Undirected,13752,,2
347,332,Undirected,13753,,2
347,207,Undirected,13754,,1
347,317,Undirected,13755,,1
347,322,Undirected,13756,,2
347,181,Undirected,13757,,1
347,182,Undirected,13758,,1
347,45,Undirected,13759,,2
347,238,Undirected,13760,,1
347,17,Undirected,13761,,1
347,199,Undirected,13762,,1
347,184,Undirected,13763,,1
347,50,Undirected,13764,,1
347,309,Undirected,13765,,1
347,328,Undirected,13766,,2
347,122,Undirected,13767,,3
347,258,Undirected,13768,,2
347,19,Undirected,13769,,2
347,54,Undirected,13770,,1
347,28,Undirected,13771,,1
347,197,Undirected,13772,,2
347,110,Undirected,13773,,1
347,66,Undirected,13774,,1
347,201,Undirected,13775,,1
347,319,Undirected,13776,,1
347,67,Undirected,13777,,2
347,29,Undirected,13778,,1
347,304,Undirected,13779,,1
347,350,Undirected,13780,,1
347,276,Undirected,13781,,1
347,71,Undirected,13782,,1
347,74,Undirected,13783,,3
347,5,Undirected,13784,,1
347,346,Undirected,13785,,1
347,24,Undirected,13786,,1
347,361,Undirected,13787,,2
347,310,Undirected,13788,,1
347,99,Undirected,13789,,2
347,299,Undirected,13790,,1
347,163,Undirected,13791,,3
360,220,Undirected,13792,,2
360,116,Undirected,13793,,3
360,332,Undirected,13794,,3
360,207,Undirected,13795,,3
360,317,Undirected,13796,,1
360,322,Undirected,13797,,2
360,181,Undirected,13798,,1
360,182,Undirected,13799,,1
360,45,Undirected,13800,,4
360,238,Undirected,13801,,2
360,17,Undirected,13802,,2
360,199,Undirected,13803,,6
360,184,Undirected,13804,,1
360,50,Undirected,13805,,1
360,309,Undirected,13806,,1
360,328,Undirected,13807,,2
360,122,Undirected,13808,,2
360,258,Undirected,13809,,1
360,19,Undirected,13810,,3
360,54,Undirected,13811,,3
360,28,Undirected,13812,,1
360,197,Undirected,13813,,2
360,110,Undirected,13814,,1
360,66,Undirected,13815,,4
360,201,Undirected,13816,,2
360,319,Undirected,13817,,1
360,67,Undirected,13818,,7
360,29,Undirected,13819,,2
360,304,Undirected,13820,,2
360,350,Undirected,13821,,2
360,276,Undirected,13822,,1
360,71,Undirected,13823,,1
360,74,Undirected,13824,,3
360,5,Undirected,13825,,1
360,346,Undirected,13826,,3
360,24,Undirected,13827,,2
360,361,Undirected,13828,,2
360,310,Undirected,13829,,2
360,99,Undirected,13830,,2
360,299,Undirected,13831,,1
360,163,Undirected,13832,,3
220,207,Undirected,13833,,2
220,322,Undirected,13834,,3
220,181,Undirected,13835,,1
220,182,Undirected,13836,,1
220,238,Undirected,13837,,1
220,17,Undirected,13838,,1
220,184,Undirected,13839,,1
220,309,Undirected,13840,,3
220,122,Undirected,13841,,2
220,258,Undirected,13842,,4
220,28,Undirected,13843,,1
220,110,Undirected,13844,,2
220,29,Undirected,13845,,3
220,304,Undirected,13846,,1
220,350,Undirected,13847,,1
220,276,Undirected,13848,,1
220,71,Undirected,13849,,1
220,74,Undirected,13850,,4
220,24,Undirected,13851,,1
220,361,Undirected,13852,,2
220,310,Undirected,13853,,4
220,299,Undirected,13854,,1
116,207,Undirected,13855,,1
116,322,Undirected,13856,,3
116,238,Undirected,13857,,3
116,184,Undirected,13858,,1
116,309,Undirected,13859,,2
116,328,Undirected,13860,,1
116,258,Undirected,13861,,3
116,110,Undirected,13862,,4
116,276,Undirected,13863,,1
116,361,Undirected,13864,,2
116,310,Undirected,13865,,1
116,299,Undirected,13866,,2
116,163,Undirected,13867,,4
332,207,Undirected,13868,,2
332,182,Undirected,13869,,2
332,238,Undirected,13870,,2
332,17,Undirected,13871,,2
332,184,Undirected,13872,,2
332,50,Undirected,13873,,4
332,309,Undirected,13874,,2
332,328,Undirected,13875,,2
332,122,Undirected,13876,,3
332,258,Undirected,13877,,4
332,19,Undirected,13878,,5
332,54,Undirected,13879,,2
332,29,Undirected,13880,,3
332,304,Undirected,13881,,3
332,350,Undirected,13882,,1
332,276,Undirected,13883,,1
332,346,Undirected,13884,,4
332,24,Undirected,13885,,3
332,361,Undirected,13886,,4
332,310,Undirected,13887,,1
332,99,Undirected,13888,,2
332,299,Undirected,13889,,1
207,317,Undirected,13890,,1
207,322,Undirected,13891,,2
207,181,Undirected,13892,,1
207,182,Undirected,13893,,1
207,45,Undirected,13894,,3
207,238,Undirected,13895,,1
207,17,Undirected,13896,,1
207,199,Undirected,13897,,2
207,184,Undirected,13898,,1
207,50,Undirected,13899,,1
207,309,Undirected,13900,,1
207,328,Undirected,13901,,2
207,122,Undirected,13902,,1
207,258,Undirected,13903,,1
207,19,Undirected,13904,,2
207,54,Undirected,13905,,2
207,28,Undirected,13906,,1
207,197,Undirected,13907,,2
207,110,Undirected,13908,,1
207,66,Undirected,13909,,1
207,201,Undirected,13910,,1
207,319,Undirected,13911,,2
207,29,Undirected,13912,,2
207,304,Undirected,13913,,2
207,350,Undirected,13914,,1
207,276,Undirected,13915,,1
207,71,Undirected,13916,,1
207,74,Undirected,13917,,1
207,5,Undirected,13918,,1
207,346,Undirected,13919,,2
207,24,Undirected,13920,,3
207,361,Undirected,13921,,2
207,310,Undirected,13922,,1
207,99,Undirected,13923,,1
207,299,Undirected,13924,,1
207,163,Undirected,13925,,2
317,322,Undirected,13926,,1
317,181,Undirected,13927,,1
317,182,Undirected,13928,,1
317,238,Undirected,13929,,1
317,184,Undirected,13930,,1
317,309,Undirected,13931,,2
317,328,Undirected,13932,,1
317,122,Undirected,13933,,1
317,258,Undirected,13934,,4
317,28,Undirected,13935,,2
317,66,Undirected,13936,,2
317,29,Undirected,13937,,2
317,304,Undirected,13938,,1
317,350,Undirected,13939,,1
317,276,Undirected,13940,,1
317,71,Undirected,13941,,1
317,74,Undirected,13942,,1
317,24,Undirected,13943,,1
317,361,Undirected,13944,,1
317,310,Undirected,13945,,2
317,299,Undirected,13946,,1
322,181,Undirected,13947,,2
322,182,Undirected,13948,,2
322,45,Undirected,13949,,2
322,238,Undirected,13950,,1
322,17,Undirected,13951,,2
322,184,Undirected,13952,,3
322,50,Undirected,13953,,1
322,309,Undirected,13954,,1
322,328,Undirected,13955,,2
322,122,Undirected,13956,,1
322,258,Undirected,13957,,2
322,19,Undirected,13958,,1
322,54,Undirected,13959,,2
322,28,Undirected,13960,,2
322,110,Undirected,13961,,1
322,201,Undirected,13962,,1
322,319,Undirected,13963,,2
322,67,Undirected,13964,,5
322,29,Undirected,13965,,1
322,304,Undirected,13966,,1
322,350,Undirected,13967,,1
322,276,Undirected,13968,,2
322,71,Undirected,13969,,1
322,74,Undirected,13970,,2
322,5,Undirected,13971,,1
322,346,Undirected,13972,,1
322,361,Undirected,13973,,1
322,310,Undirected,13974,,1
322,99,Undirected,13975,,2
322,299,Undirected,13976,,1
322,163,Undirected,13977,,3
181,238,Undirected,13978,,1
181,50,Undirected,13979,,1
181,309,Undirected,13980,,1
181,328,Undirected,13981,,1
181,122,Undirected,13982,,1
181,258,Undirected,13983,,1
181,54,Undirected,13984,,1
181,110,Undirected,13985,,1
181,201,Undirected,13986,,1
181,319,Undirected,13987,,1
181,29,Undirected,13988,,1
181,5,Undirected,13989,,1
181,361,Undirected,13990,,2
181,310,Undirected,13991,,1
181,99,Undirected,13992,,2
181,299,Undirected,13993,,1
181,163,Undirected,13994,,1
182,238,Undirected,13995,,1
182,199,Undirected,13996,,3
182,50,Undirected,13997,,1
182,309,Undirected,13998,,1
182,328,Undirected,13999,,1
182,122,Undirected,14000,,1
182,258,Undirected,14001,,1
182,19,Undirected,14002,,1
182,54,Undirected,14003,,1
182,28,Undirected,14004,,1
182,197,Undirected,14005,,5
182,110,Undirected,14006,,2
182,201,Undirected,14007,,1
182,319,Undirected,14008,,1
182,67,Undirected,14009,,4
182,29,Undirected,14010,,1
182,304,Undirected,14011,,3
182,350,Undirected,14012,,1
182,276,Undirected,14013,,1
182,71,Undirected,14014,,1
182,74,Undirected,14015,,2
182,5,Undirected,14016,,1
182,346,Undirected,14017,,2
182,24,Undirected,14018,,2
182,361,Undirected,14019,,1
182,310,Undirected,14020,,1
182,99,Undirected,14021,,2
182,299,Undirected,14022,,1
182,163,Undirected,14023,,1
45,238,Undirected,14024,,3
45,309,Undirected,14025,,3
45,328,Undirected,14026,,2
45,122,Undirected,14027,,7
45,258,Undirected,14028,,3
45,29,Undirected,14029,,2
45,361,Undirected,14030,,6
45,299,Undirected,14031,,3
238,17,Undirected,14032,,1
238,199,Undirected,14033,,3
238,184,Undirected,14034,,1
238,50,Undirected,14035,,1
238,309,Undirected,14036,,1
238,328,Undirected,14037,,1
238,122,Undirected,14038,,2
238,258,Undirected,14039,,1
238,19,Undirected,14040,,2
238,54,Undirected,14041,,1
238,28,Undirected,14042,,1
238,197,Undirected,14043,,1
238,110,Undirected,14044,,1
238,66,Undirected,14045,,2
238,201,Undirected,14046,,1
238,319,Undirected,14047,,1
238,29,Undirected,14048,,1
238,304,Undirected,14049,,1
238,350,Undirected,14050,,1
238,276,Undirected,14051,,1
238,71,Undirected,14052,,1
238,74,Undirected,14053,,3
238,5,Undirected,14054,,1
238,346,Undirected,14055,,1
238,24,Undirected,14056,,2
238,361,Undirected,14057,,1
238,310,Undirected,14058,,1
238,299,Undirected,14059,,1
238,163,Undirected,14060,,2
17,199,Undirected,14061,,4
17,309,Undirected,14062,,1
17,328,Undirected,14063,,1
17,122,Undirected,14064,,2
17,258,Undirected,14065,,1
17,28,Undirected,14066,,3
17,197,Undirected,14067,,2
17,110,Undirected,14068,,1
17,201,Undirected,14069,,1
17,29,Undirected,14070,,1
17,304,Undirected,14071,,1
17,350,Undirected,14072,,2
17,276,Undirected,14073,,2
17,5,Undirected,14074,,1
17,346,Undirected,14075,,2
17,361,Undirected,14076,,2
17,310,Undirected,14077,,1
17,299,Undirected,14078,,1
17,163,Undirected,14079,,1
199,184,Undirected,14080,,2
199,309,Undirected,14081,,1
199,328,Undirected,14082,,1
199,122,Undirected,14083,,4
199,258,Undirected,14084,,2
199,28,Undirected,14085,,3
199,66,Undirected,14086,,6
199,29,Undirected,14087,,3
199,304,Undirected,14088,,1
199,350,Undirected,14089,,2
199,71,Undirected,14090,,1
199,74,Undirected,14091,,4
199,361,Undirected,14092,,2
199,310,Undirected,14093,,2
199,299,Undirected,14094,,2
184,50,Undirected,14095,,1
184,309,Undirected,14096,,1
184,328,Undirected,14097,,1
184,122,Undirected,14098,,1
184,258,Undirected,14099,,1
184,19,Undirected,14100,,1
184,54,Undirected,14101,,1
184,28,Undirected,14102,,1
184,197,Undirected,14103,,1
184,110,Undirected,14104,,1
184,201,Undirected,14105,,1
184,319,Undirected,14106,,1
184,67,Undirected,14107,,3
184,29,Undirected,14108,,1
184,304,Undirected,14109,,1
184,350,Undirected,14110,,1
184,276,Undirected,14111,,1
184,71,Undirected,14112,,2
184,74,Undirected,14113,,2
184,5,Undirected,14114,,1
184,346,Undirected,14115,,1
184,24,Undirected,14116,,1
184,361,Undirected,14117,,1
184,310,Undirected,14118,,1
184,99,Undirected,14119,,1
184,299,Undirected,14120,,1
184,163,Undirected,14121,,1
50,309,Undirected,14122,,2
50,328,Undirected,14123,,1
50,122,Undirected,14124,,3
50,258,Undirected,14125,,2
50,28,Undirected,14126,,1
50,110,Undirected,14127,,1
50,29,Undirected,14128,,2
50,304,Undirected,14129,,1
50,350,Undirected,14130,,1
50,276,Undirected,14131,,3
50,5,Undirected,14132,,1
50,24,Undirected,14133,,1
50,361,Undirected,14134,,1
50,310,Undirected,14135,,1
50,299,Undirected,14136,,1
50,163,Undirected,14137,,1
309,328,Undirected,14138,,2
309,122,Undirected,14139,,1
309,258,Undirected,14140,,3
309,19,Undirected,14141,,1
309,54,Undirected,14142,,1
309,28,Undirected,14143,,1
309,197,Undirected,14144,,2
309,110,Undirected,14145,,3
309,66,Undirected,14146,,3
309,201,Undirected,14147,,1
309,319,Undirected,14148,,1
309,67,Undirected,14149,,1
309,29,Undirected,14150,,3
309,304,Undirected,14151,,1
309,350,Undirected,14152,,1
309,276,Undirected,14153,,1
309,71,Undirected,14154,,1
309,74,Undirected,14155,,2
309,5,Undirected,14156,,3
309,346,Undirected,14157,,1
309,24,Undirected,14158,,1
309,361,Undirected,14159,,1
309,99,Undirected,14160,,1
309,299,Undirected,14161,,1
309,163,Undirected,14162,,3
328,122,Undirected,14163,,1
328,258,Undirected,14164,,2
328,19,Undirected,14165,,1
328,54,Undirected,14166,,1
328,28,Undirected,14167,,1
328,197,Undirected,14168,,1
328,110,Undirected,14169,,2
328,66,Undirected,14170,,1
328,201,Undirected,14171,,2
328,319,Undirected,14172,,2
328,67,Undirected,14173,,2
328,29,Undirected,14174,,2
328,304,Undirected,14175,,1
328,350,Undirected,14176,,1
328,276,Undirected,14177,,1
328,71,Undirected,14178,,1
328,74,Undirected,14179,,5
328,346,Undirected,14180,,2
328,24,Undirected,14181,,1
328,361,Undirected,14182,,1
328,310,Undirected,14183,,3
328,99,Undirected,14184,,1
328,299,Undirected,14185,,1
122,28,Undirected,14186,,2
122,110,Undirected,14187,,1
122,66,Undirected,14188,,3
122,201,Undirected,14189,,2
122,319,Undirected,14190,,1
122,29,Undirected,14191,,1
122,304,Undirected,14192,,1
122,350,Undirected,14193,,1
122,346,Undirected,14194,,2
122,361,Undirected,14195,,3
122,310,Undirected,14196,,1
122,99,Undirected,14197,,3
122,299,Undirected,14198,,1
122,163,Undirected,14199,,3
258,19,Undirected,14200,,1
258,54,Undirected,14201,,1
258,28,Undirected,14202,,1
258,110,Undirected,14203,,2
258,66,Undirected,14204,,1
258,201,Undirected,14205,,2
258,319,Undirected,14206,,1
258,29,Undirected,14207,,3
258,304,Undirected,14208,,1
258,350,Undirected,14209,,1
258,71,Undirected,14210,,1
258,5,Undirected,14211,,4
258,346,Undirected,14212,,1
258,361,Undirected,14213,,1
258,310,Undirected,14214,,3
